timestep,hour_of_day,day,p_load_mw,p_solar_mw,p_battery_mw,p_grid_mw,soc,v_min,v_max,v_mean,line_loading_max,v_severity,n_buses_below_090,renewable_pct,converged,blackout,severity,p_load_lag_1h,p_load_lag_3h,p_solar_lag_1h,soc_lag_1h,load_rolling_avg_6h,solar_rolling_avg_6h,v_min_rolling_min_6h,soc_rate_of_change,load_rate_of_change,load_solar_diff,grid_stress_index,solar_load_ratio,soc_deficit,v_violation_margin,net_power_balance,is_night,blackout_prob_ml,blackout_pred_ml,in_test_window,prediction_correct
258,18,10,3.61227,0.470431,0.0,3.14184,0.1,0.926511,1.0,0.960293,0.0002,0.0,0,13.02,1,0,0,3.52615,3.46228,0.096929,0.1,3.49867,0.09455999999999999,0.917898,0.0,0.0861200000000002,3.141839,0.8790439136384028,0.13023136968405746,0.9,0.0065109999999999335,-3.141839,0,0.773873,1,0,0
259,19,10,3.569896,0.992771,0.0,2.577125,0.1,0.934856,1.0,0.971152,0.0002,0.0,0,27.81,1,0,0,3.61227,3.524896,0.470431,0.1,3.5165753333333334,0.26002183333333334,0.917898,0.0,-0.042374000000000134,2.577125,0.7881851832660386,0.27809513831911675,0.9,0.01485599999999998,-2.577125,0,0.134881,0,0,1
260,20,10,3.497752,1.431361,0.0,2.066391,0.1,0.942091,1.016887,0.979976,0.0001,0.0,0,40.92,1,0,0,3.569896,3.52615,0.992771,0.1,3.5322073333333335,0.498582,0.917898,0.0,-0.07214399999999976,2.0663910000000003,0.708613633243607,0.4092230068847057,0.9,0.022090999999999972,-2.0663910000000003,0,0.000242,0,0,1
261,21,10,3.408175,1.708314,0.0,1.699861,0.1,0.947399,1.035141,0.985813,0.0001,0.0,0,50.12,1,0,0,3.497752,3.61227,1.431361,0.1,3.5231898333333334,0.7833010000000001,0.917898,0.0,-0.08957700000000024,1.6998609999999998,0.6544173840287124,0.5012399594387145,0.9,0.02739899999999995,-1.6998609999999998,1,1e-06,0,0,1
262,22,10,3.102205,1.598061,0.0,1.504144,0.1,0.953019,1.035188,0.988096,0.0001,0.0,0,51.51,1,0,0,3.408175,3.569896,1.708314,0.1,3.4527413333333334,1.0496445,0.922762,0.0,-0.30596999999999985,1.5041440000000001,0.645339317406909,0.5151369702721225,0.9,0.03301899999999991,-1.5041440000000001,1,0.0,0,0,1
263,23,10,2.561651,1.698398,0.0,0.863253,0.1,0.966114,1.052151,0.996828,0.0001,0.0,0,66.3,1,0,0,3.102205,3.497752,1.598061,0.1,3.2919915,1.316556,0.926511,0.0,-0.5405540000000002,0.8632529999999998,0.58011455495738,0.6630088708380374,0.9,0.04611399999999999,-0.8632529999999998,1,0.0,0,0,1
264,0,11,1.962793,1.566415,0.0,0.396378,0.1,0.977621,1.056859,1.002454,0.0001,0.0,0,79.81,1,0,0,2.561651,3.408175,1.698398,0.1,3.017078666666667,1.49922,0.934856,0.0,-0.5988579999999999,0.3963780000000001,0.5483783882907134,0.7980536928480523,0.9,0.05762099999999992,-0.3963780000000001,1,0.0,0,0,1
265,1,11,1.713679,0.925255,0.0,0.788423,0.1,0.975547,1.02395,0.994948,0.0001,0.0,0,53.99,1,0,0,1.962793,3.102205,1.566415,0.1,2.707709166666666,1.4879673333333334,0.942091,0.0,-0.24911400000000006,0.7884239999999999,0.6328863021534321,0.5399228560758135,0.9,0.05554700000000001,-0.7884239999999999,1,0.0,0,0,1
266,2,11,1.665127,0.961263,0.0,0.703864,0.1,0.977031,1.0272,0.996211,0.0001,0.0,0,57.73,1,0,0,1.713679,2.561651,0.925255,0.1,2.4022716666666666,1.4096176666666667,0.947399,0.0,-0.04855199999999993,0.703864,0.6225285758187528,0.5772907548248543,0.9,0.05703099999999994,-0.703864,1,0.0,0,0,1
267,3,11,1.649048,0.897702,0.0,0.751347,0.1,0.976604,1.0236,0.995306,0.0001,0.0,0,54.44,1,0,0,1.665127,1.962793,0.961263,0.1,2.1090838333333335,1.2745156666666666,0.953019,0.0,-0.016078999999999954,0.7513460000000001,0.6316793660834455,0.5443755764686192,0.9,0.05660399999999999,-0.7513460000000001,1,0.0,0,0,1
268,4,11,1.669331,0.251392,0.0,1.417939,0.1,0.967729,1.0,0.98293,0.0001,0.0,0,15.06,1,0,0,1.649048,1.713679,0.897702,0.1,1.8702715,1.0500708333333333,0.966114,0.0,0.02028299999999983,1.4179389999999998,0.7412176186630776,0.1505943694843207,0.9,0.04772899999999991,-1.4179389999999998,1,0.0,0,0,1
269,5,11,1.849111,0.017648,0.0,1.831463,0.1,0.959761,1.0,0.975678,0.0001,0.0,0,0.95,1,0,0,1.669331,1.665127,0.251392,0.1,1.7515148333333332,0.7699458333333333,0.959761,0.0,0.17978000000000005,1.8314629999999998,0.7963059524450427,0.009544040598946955,0.9,0.039760999999999935,-1.8314629999999998,1,0.0,0,0,1
270,6,11,2.331745,0.0,0.0,2.331745,0.1,0.947092,1.0,0.968565,0.0001,0.0,0,0.0,1,0,0,1.849111,1.649048,0.017648,0.1,1.8130068333333333,0.5088766666666666,0.947092,0.0,0.48263400000000023,2.331745,0.8425522655899506,0.0,0.9,0.027092000000000005,-2.331745,0,0.0,0,0,1
271,7,11,2.685744,0.0,0.0,2.685744,0.1,0.938598,1.0,0.963534,0.0001,0.0,0,0.0,1,0,0,2.331745,1.669331,0.0,0.1,1.9750176666666668,0.35466749999999997,0.938598,0.0,0.35399899999999995,2.685744,0.8743152983400627,0.0,0.9,0.018598000000000003,-2.685744,0,7e-05,0,0,1
272,8,11,2.959308,0.0,0.0,2.959308,0.1,0.93194,1.0,0.959594,0.0002,0.0,0,0.0,1,0,0,2.685744,1.849111,0.0,0.1,2.1907145,0.19445700000000002,0.93194,0.0,0.2735639999999999,2.959308,0.8988611933602512,0.0,0.9,0.01193999999999995,-2.959308,0,0.001005,0,0,1
273,9,11,3.334493,0.0,0.0,3.334493,0.1,0.922668,1.0,0.954113,0.0002,0.0,0,0.0,1,0,0,2.959308,2.331745,0.0,0.1,2.471622,0.04484,0.922668,0.0,0.3751850000000001,3.334493,0.9325251682368775,0.0,0.9,0.0026680000000000037,-3.334493,0,0.010428,0,0,1
274,10,11,3.369384,0.0,0.0,3.369384,0.1,0.921797,1.0,0.953598,0.0002,0.0,0,0.0,1,0,0,3.334493,2.685744,0.0,0.1,2.754964166666667,0.0029413333333333336,0.921797,0.0,0.034891000000000005,3.369384,0.9356558097801705,0.0,0.9,0.0017969999999999375,-3.369384,0,0.421932,0,0,1
275,11,11,3.383515,0.0,0.0,3.383515,0.1,0.921444,1.0,0.95339,0.0002,0.0,0,0.0,1,0,0,3.369384,2.959308,0.0,0.1,3.0106981666666663,0.0,0.921444,0.0,0.014130999999999894,3.383515,0.9369237326155226,0.0,0.9,0.0014440000000000008,-3.383515,0,0.535862,1,0,0
276,12,11,3.38059,0.0,0.0,3.38059,0.1,0.921517,1.0,0.953433,0.0002,0.0,0,0.0,1,0,0,3.383515,3.334493,0.0,0.1,3.1855056666666663,0.0,0.921444,0.0,-0.0029249999999998444,3.38059,0.936661283086586,0.0,0.9,0.0015169999999999906,-3.38059,0,0.707474,1,0,0
277,13,11,3.424761,0.0,0.0,3.424761,0.1,0.920412,1.0,0.95278,0.0002,0.0,0,0.0,1,0,0,3.38059,3.369384,0.0,0.1,3.3086751666666667,0.0,0.920412,0.0,0.04417099999999996,3.424761,0.9406245850157021,0.0,0.9,0.00041199999999996795,-3.424761,0,0.822027,1,0,0
278,14,11,3.404697,0.0,0.0,3.404697,0.1,0.920915,1.0,0.953077,0.0002,0.0,0,0.0,1,0,0,3.424761,3.383515,0.0,0.1,3.382906666666667,0.0,0.920412,0.0,-0.020064000000000082,3.404697,0.938824315836698,0.0,0.9,0.0009149999999999991,-3.404697,0,0.883698,1,0,0
279,15,11,3.398706,0.0,0.0,3.398706,0.1,0.921064,1.0,0.953165,0.0002,0.0,0,0.0,1,0,0,3.404697,3.38059,0.0,0.1,3.393608833333333,0.0,0.920412,0.0,-0.005991000000000302,3.398706,0.9382867653656347,0.0,0.9,0.0010639999999999539,-3.398706,0,0.837654,1,0,0
280,16,11,3.434801,0.0,0.0,3.434801,0.1,0.920161,1.0,0.952631,0.0002,0.0,0,0.0,1,0,0,3.398706,3.424761,0.0,0.1,3.4045116666666666,0.0,0.920161,0.0,0.03609500000000043,3.434801,0.9415254374158816,0.0,0.9,0.00016099999999996673,-3.434801,0,0.799481,1,0,0
281,17,11,3.498865,0.112083,0.0,3.386783,0.1,0.923662,1.0,0.954225,0.0002,0.0,0,3.2,1,0,0,3.434801,3.404697,0.0,0.1,3.4237366666666667,0.0186805,0.920161,0.0,0.06406399999999968,3.3867819999999997,0.9285931653207716,0.03203409333195384,0.9,0.003661999999999943,-3.3867819999999997,0,0.836569,1,0,0
282,18,11,3.60899,0.44297,0.0,3.16602,0.1,0.926178,1.0,0.959769,0.0002,0.0,0,12.27,1,0,0,3.498865,3.398706,0.112083,0.1,3.4618033333333336,0.09250883333333333,0.920161,0.0,0.11012500000000003,3.16602,0.8833264445939885,0.1227406773804645,0.9,0.006177999999999906,-3.16602,0,0.705194,1,0,0
283,19,11,3.591702,0.918221,0.0,2.673481,0.1,0.933349,1.0,0.969448,0.0002,0.0,0,25.57,1,0,0,3.60899,3.434801,0.44297,0.1,3.489626833333334,0.24554566666666666,0.920161,0.0,-0.017287999999999748,2.673481,0.8025667557200539,0.2556505924905261,0.9,0.013348999999999944,-2.673481,0,0.146846,0,0,1
284,20,11,3.473141,1.313467,0.0,2.159673,0.1,0.941208,1.010242,0.978272,0.0001,0.0,0,37.82,1,0,0,3.591702,3.498865,0.918221,0.1,3.5010341666666664,0.4644568333333334,0.920161,0.0,-0.11856100000000014,2.159674,0.7260543784208165,0.37817831807625485,0.9,0.021208000000000005,-2.159674,0,0.000559,0,0,1
285,21,11,3.357205,1.189028,0.0,2.168176,0.1,0.942307,1.005064,0.977662,0.0001,0.0,0,35.42,1,0,0,3.473141,3.60899,1.313467,0.1,3.494117333333333,0.6626281666666666,0.920161,0.0,-0.11593600000000004,2.168177,0.7363916994167788,0.35417189174569563,0.9,0.022306999999999966,-2.168177,1,2e-06,0,0,1
286,22,11,3.085088,1.608069,0.0,1.477019,0.1,0.953518,1.036129,0.988488,0.0001,0.0,0,52.12,1,0,0,3.357205,3.591702,1.189028,0.1,3.435831833333333,0.9306396666666666,0.923662,0.0,-0.27211700000000016,1.4770189999999999,0.6421354717362046,0.5212390955333865,0.9,0.03351799999999994,-1.4770189999999999,1,0.0,0,0,1
287,23,11,2.548536,1.366931,0.0,1.181605,0.1,0.962631,1.033219,0.991591,0.0001,0.0,0,53.64,1,0,0,3.085088,3.473141,1.608069,0.1,3.2774436666666666,1.139781,0.926178,0.0,-0.5365519999999999,1.181605,0.6341822940780619,0.5363590954339685,0.9,0.042630999999999974,-1.181605,1,0.0,0,0,1
288,0,12,1.96908,0.901905,0.0,1.067175,0.1,0.969721,1.017075,0.991187,0.0001,0.0,0,45.8,1,0,0,2.548536,3.357205,1.366931,0.1,3.004125333333333,1.2162701666666667,0.933349,0.0,-0.579456,1.067175,0.6596941644235083,0.4580334684048041,0.9,0.049721000000000015,-1.067175,1,0.0,0,0,1
289,1,12,1.735154,0.900878,0.0,0.834276,0.1,0.974785,1.021979,0.994238,0.0001,0.0,0,51.92,1,0,0,1.96908,3.085088,0.901905,0.1,2.6947006666666664,1.2133796666666667,0.941208,0.0,-0.23392599999999986,0.8342760000000001,0.6388760085240017,0.5191916572294694,0.9,0.05478499999999997,-0.8342760000000001,1,0.0,0,0,1
290,2,12,1.665037,0.94239,0.0,0.722647,0.1,0.976804,1.026036,0.995883,0.0001,0.0,0,56.6,1,0,0,1.735154,2.548536,0.900878,0.1,2.39335,1.1515335,0.942307,0.0,-0.07011699999999998,0.7226470000000002,0.6256660004486316,0.5659870825770943,0.9,0.056803999999999966,-0.7226470000000002,1,0.0,0,0,1
291,3,12,1.634522,0.772833,0.0,0.861689,0.1,0.975372,1.016054,0.993271,0.0001,0.0,0,47.28,1,0,0,1.665037,1.96908,0.94239,0.1,2.1062361666666667,1.0821676666666666,0.953518,0.0,-0.03051500000000007,0.861689,0.6511875013458951,0.47281867554020346,0.9,0.05537199999999998,-0.861689,1,0.0,0,0,1
292,4,12,1.622499,0.23422,0.0,1.388279,0.1,0.968519,1.0,0.983219,0.0001,0.0,0,14.44,1,0,0,1.634522,1.735154,0.772833,0.1,1.8624713333333334,0.8531928333333333,0.962631,0.0,-0.012023000000000117,1.3882789999999998,0.73987755495738,0.14435747303543917,0.9,0.04851899999999998,-1.3882789999999998,1,0.0,0,0,1
293,5,12,1.797202,0.014088,0.0,1.783115,0.1,0.960705,1.0,0.976319,0.0001,0.0,0,0.78,1,0,0,1.622499,1.665037,0.23422,0.1,1.737249,0.627719,0.960705,0.0,0.17470300000000005,1.7831139999999999,0.7922416814715119,0.007838847364488042,0.9,0.04070499999999999,-1.7831139999999999,1,0.0,0,0,1
294,6,12,2.254867,0.0,0.0,2.254867,0.1,0.948919,1.0,0.969647,0.0001,0.0,0,0.0,1,0,0,1.797202,1.634522,0.014088,0.1,1.7848801666666667,0.47740150000000003,0.948919,0.0,0.457665,2.254867,0.8356542844324809,0.0,0.9,0.028918999999999917,-2.254867,0,0.0,0,0,1
295,7,12,2.662617,0.0,0.0,2.662617,0.1,0.939157,1.0,0.963865,0.0001,0.0,0,0.0,1,0,0,2.254867,1.622499,0.0,0.1,1.9394573333333334,0.3272551666666667,0.939157,0.0,0.40775000000000006,2.662617,0.8722401973979363,0.0,0.9,0.01915699999999998,-2.662617,0,3e-05,0,0,1
296,8,12,2.949547,0.0,0.0,2.949547,0.1,0.932179,1.0,0.959736,0.0002,0.0,0,0.0,1,0,0,2.662617,1.797202,0.0,0.1,2.1535423333333337,0.17019016666666667,0.932179,0.0,0.2869299999999999,2.949547,0.8979853746074472,0.0,0.9,0.01217899999999994,-2.949547,0,0.000732,0,0,1
297,9,12,3.302235,0.0,0.0,3.302235,0.1,0.923472,1.0,0.954588,0.0002,0.0,0,0.0,1,0,0,2.949547,2.254867,0.0,0.1,2.4314945,0.04138466666666667,0.923472,0.0,0.3526880000000001,3.302235,0.929630776132795,0.0,0.9,0.0034719999999999196,-3.302235,0,0.007958,0,0,1
298,10,12,3.33991,0.0,0.0,3.33991,0.1,0.922533,1.0,0.954033,0.0002,0.0,0,0.0,1,0,0,3.302235,2.662617,0.0,0.1,2.717729666666667,0.002348,0.922533,0.0,0.037675000000000125,3.33991,0.933011215791835,0.0,0.9,0.0025330000000000075,-3.33991,0,0.299259,0,0,1
299,11,12,3.332034,0.0,0.0,3.332034,0.1,0.92273,1.0,0.954149,0.0002,0.0,0,0.0,1,0,0,3.33991,2.949547,0.0,0.1,2.973535,0.0,0.922533,0.0,-0.007875999999999994,3.332034,0.9323045311799013,0.0,0.9,0.00273000000000001,-3.332034,0,0.445907,0,0,1
300,12,12,3.352868,0.0,0.0,3.352868,0.1,0.92221,1.0,0.953842,0.0002,0.0,0,0.0,1,0,0,3.332034,3.302235,0.0,0.1,3.1565351666666666,0.0,0.92221,0.0,0.020833999999999797,3.352868,0.9341738896366083,0.0,0.9,0.0022099999999999342,-3.352868,0,0.576244,1,0,0
301,13,12,3.331915,0.0,0.0,3.331915,0.1,0.922732,1.0,0.954151,0.0002,0.0,0,0.0,1,0,0,3.352868,3.33991,0.0,0.1,3.2680848333333334,0.0,0.92221,0.0,-0.020953,3.331915,0.9322938537460744,0.0,0.9,0.0027319999999999567,-3.331915,0,0.772155,1,0,0
302,14,12,3.34065,0.0,0.0,3.34065,0.1,0.922515,1.0,0.954022,0.0002,0.0,0,0.0,1,0,0,3.331915,3.332034,0.0,0.1,3.3332686666666667,0.0,0.92221,0.0,0.00873500000000016,3.34065,0.9330776132794975,0.0,0.9,0.002514999999999934,-3.34065,0,0.724565,1,0,0
303,15,12,3.342166,0.0,0.0,3.342166,0.1,0.922477,1.0,0.954,0.0002,0.0,0,0.0,1,0,0,3.34065,3.352868,0.0,0.1,3.3399238333333336,0.0,0.92221,0.0,0.0015160000000000728,3.342166,0.9332136384028713,0.0,0.9,0.0024769999999999515,-3.342166,0,0.720809,1,0,0
304,16,12,3.372627,0.0,0.0,3.372627,0.1,0.921716,1.0,0.95355,0.0002,0.0,0,0.0,1,0,0,3.342166,3.331915,0.0,0.1,3.3453766666666667,0.0,0.921716,0.0,0.03046099999999985,3.372627,0.9359467922835352,0.0,0.9,0.0017159999999999398,-3.372627,0,0.680354,1,0,0
305,17,12,3.403351,0.104978,0.0,3.298372,0.1,0.925834,1.0,0.955469,0.0002,0.0,0,3.08,1,0,0,3.372627,3.34065,0.0,0.1,3.3572628333333334,0.017496333333333332,0.921716,0.0,0.03072399999999975,3.2983729999999998,0.9212072108568865,0.030845472346087036,0.9,0.005834000000000006,-3.2983729999999998,0,0.691825,1,0,0
306,18,12,3.562634,0.485662,0.0,3.076972,0.1,0.927914,1.0,0.961322,0.0002,0.0,0,13.63,1,0,0,3.403351,3.342166,0.104978,0.1,3.392223833333333,0.09843999999999999,0.921716,0.0,0.15928300000000029,3.076972,0.8720517572902646,0.13632100958981203,0.9,0.007913999999999977,-3.076972,0,0.453249,0,0,1
307,19,12,3.552572,0.993019,0.0,2.559553,0.1,0.935262,1.0,0.971398,0.0002,0.0,0,27.95,1,0,0,3.562634,3.372627,0.485662,0.1,3.4290000000000003,0.2639431666666667,0.921716,0.0,-0.010062000000000015,2.559553,0.7865894309107223,0.27952106825109574,0.9,0.015261999999999998,-2.559553,0,0.061628,0,0,1
308,20,12,3.422375,1.424837,0.0,1.997538,0.1,0.943734,1.018119,0.980889,0.0001,0.0,0,41.63,1,0,0,3.552572,3.403351,0.993019,0.1,3.4426208333333332,0.501416,0.921716,0.0,-0.1301969999999999,1.9975380000000003,0.7029376646478241,0.4163297662208944,0.9,0.023733999999999922,-1.9975380000000003,0,0.000143,0,0,1
309,21,12,3.329111,1.577926,0.0,1.751185,0.1,0.947676,1.029221,0.984729,0.0001,0.0,0,47.4,1,0,0,3.422375,3.562634,1.424837,0.1,3.440445,0.7644036666666666,0.921716,0.0,-0.09326400000000001,1.7511850000000002,0.6690545944369672,0.4739780457971975,0.9,0.027675999999999923,-1.7511850000000002,1,0.0,0,0,1
310,22,12,3.057095,1.920992,0.0,1.136103,0.1,0.957641,1.054473,0.993856,0.0001,0.0,0,62.84,1,0,0,3.329111,3.552572,1.577926,0.1,3.3878563333333336,1.084569,0.925834,0.0,-0.27201600000000026,1.1361029999999999,0.5874699291161956,0.6283715002734621,0.9,0.037640999999999925,-1.1361029999999999,1,0.0,0,0,1
311,23,12,2.516533,1.888313,0.0,0.62822,0.1,0.969159,1.063661,1.00038,0.0001,0.0,0,75.04,1,0,0,3.057095,3.422375,1.920992,0.1,3.2400533333333335,1.3817915,0.927914,0.0,-0.540562,0.62822,0.5444137821893226,0.7503626018960999,0.9,0.04915899999999995,-0.62822,1,0.0,0,0,1
312,0,13,1.926179,1.586769,0.0,0.33941,0.1,0.978628,1.058753,1.003245,0.0001,0.0,0,82.38,1,0,0,2.516533,3.329111,1.888313,0.1,2.967310833333334,1.5653093333333334,0.935262,0.0,-0.5903539999999998,0.33941,0.5417008149394348,0.8237906114693331,0.9,0.05862800000000001,-0.33941,1,0.0,0,0,1
313,1,13,1.671605,1.197268,0.0,0.474337,0.1,0.979686,1.041357,1.000162,0.0001,0.0,0,71.62,1,0,0,1.926179,3.057095,1.586769,0.1,2.6538163333333333,1.5993508333333333,0.943734,0.0,-0.2545740000000001,0.474337,0.5837756563481382,0.716238156599103,0.9,0.059685999999999906,-0.474337,1,0.0,0,0,1
314,2,13,1.624606,1.291165,0.0,0.333441,0.1,0.981766,1.047862,1.002324,0.0001,0.0,0,79.48,1,0,0,1.671605,2.516533,1.197268,0.1,2.354188166666667,1.5770721666666667,0.947676,0.0,-0.04699900000000001,0.3334410000000001,0.5639091083445491,0.7947552854321076,0.9,0.06176599999999999,-0.3334410000000001,1,0.0,0,0,1
315,3,13,1.603999,0.608912,0.0,0.995087,0.1,0.973949,1.006157,0.990676,0.0001,0.0,0,37.96,1,0,0,1.624606,1.926179,1.291165,0.1,2.0666695,1.4155698333333333,0.957641,0.0,-0.020607000000000042,0.9950869999999999,0.6757689510991476,0.37962094763092274,0.9,0.053948999999999914,-0.9950869999999999,1,0.0,0,0,1
316,4,13,1.62124,0.303189,0.0,1.318051,0.1,0.969502,1.0,0.984604,0.0001,0.0,0,18.7,1,0,0,1.603999,1.671605,0.608912,0.1,1.8273603333333337,1.145936,0.969159,0.0,0.017241000000000062,1.318051,0.7282697561686855,0.18701044446815743,0.9,0.049501999999999935,-1.318051,1,0.0,0,0,1
317,5,13,1.792196,0.03134,0.0,1.760857,0.1,0.961856,1.0,0.976751,0.0001,0.0,0,1.75,1,0,0,1.62124,1.624606,0.303189,0.1,1.7066375,0.8364405,0.961856,0.0,0.17095599999999989,1.760856,0.7889171781067743,0.017486916895854642,0.9,0.041856000000000004,-1.760856,1,0.0,0,0,1
318,6,13,2.275784,0.0,0.0,2.275784,0.1,0.948422,1.0,0.969353,0.0001,0.0,0,0.0,1,0,0,1.792196,1.603999,0.03134,0.1,1.764905,0.571979,0.948422,0.0,0.4835879999999999,2.275784,0.8375310901749663,0.0,0.9,0.028421999999999947,-2.275784,0,0.0,0,0,1
319,7,13,2.684134,0.0,0.0,2.684134,0.1,0.938637,1.0,0.963557,0.0001,0.0,0,0.0,1,0,0,2.275784,1.62124,0.0,0.1,1.9336598333333332,0.37243433333333337,0.938637,0.0,0.40835,2.684134,0.8741708389412293,0.0,0.9,0.018637000000000015,-2.684134,0,4.1e-05,0,0,1
320,8,13,3.007468,0.0,0.0,3.007468,0.1,0.930759,1.0,0.958896,0.0002,0.0,0,0.0,1,0,0,2.684134,1.792196,0.0,0.1,2.164136833333333,0.1572401666666667,0.930759,0.0,0.323334,3.007468,0.9031824136384028,0.0,0.9,0.010758999999999963,-3.007468,0,0.000977,0,0,1
321,9,13,3.301224,0.0,0.0,3.301224,0.1,0.923497,1.0,0.954603,0.0002,0.0,0,0.0,1,0,0,3.007468,2.275784,0.0,0.1,2.4470076666666665,0.055754833333333365,0.923497,0.0,0.29375600000000013,3.301224,0.9295400628084343,0.0,0.9,0.0034969999999999724,-3.301224,0,0.013831,0,0,1
322,10,13,3.360106,0.157444,0.0,3.202662,0.1,0.927699,1.0,0.957263,0.0002,0.0,0,4.69,1,0,0,3.301224,2.684134,0.0,0.1,2.7368186666666667,0.03146400000000004,0.923497,0.0,0.0588820000000001,3.202662,0.90858266218035,0.04685684116607001,0.9,0.007699000000000011,-3.202662,0,0.295818,0,0,1
323,11,13,3.330951,0.350226,0.0,2.980724,0.1,0.931362,1.0,0.961829,0.0002,0.0,0,10.51,1,0,0,3.360106,3.007468,0.157444,0.1,2.9932778333333334,0.0846116666666667,0.923497,0.0,-0.02915499999999982,2.980725,0.8738363575594437,0.10514291409783147,0.9,0.011361999999999983,-2.980725,0,0.17945,0,0,1
324,12,13,3.367468,0.718207,0.0,2.649261,0.1,0.935832,1.0,0.968755,0.0002,0.0,0,21.33,1,0,0,3.330951,3.301224,0.350226,0.1,3.175225166666667,0.20431283333333336,0.923497,0.0,0.03651699999999991,2.649261,0.8157827274562583,0.21327798414773824,0.9,0.015831999999999957,-2.649261,0,0.033305,0,0,1
325,13,13,3.360252,1.217085,0.0,2.143167,0.1,0.942591,1.006747,0.978119,0.0001,0.0,0,36.22,1,0,0,3.367468,3.360106,0.718207,0.1,3.2879115,0.40716033333333335,0.923497,0.0,-0.007216000000000111,2.143167,0.7319889288918797,0.362200405743258,0.9,0.022590999999999917,-2.143167,0,0.001863,0,0,1
326,14,13,3.372786,1.734263,0.0,1.638523,0.1,0.948496,1.037379,0.986709,0.0001,0.0,0,51.42,1,0,0,3.360252,3.330951,1.217085,0.1,3.3487978333333337,0.6962041666666666,0.923497,0.0,0.012534000000000045,1.638523,0.6469172254374159,0.5141928618676483,0.9,0.028495999999999966,-1.638523,0,8e-06,0,0,1
327,15,13,3.396821,1.749299,0.0,1.647522,0.1,0.948124,1.037738,0.986631,0.0001,0.0,0,51.5,1,0,0,3.372786,3.367468,1.734263,0.1,3.3647306666666665,0.9877540000000001,0.927699,0.0,0.02403500000000003,1.6475220000000002,0.6465677978914312,0.5149810617100337,0.9,0.028123999999999927,-1.6475220000000002,0,0.0,0,0,1
328,16,13,3.427542,1.823358,0.0,1.604183,0.1,0.948269,1.041321,0.987412,0.0001,0.0,0,53.2,1,0,0,3.396821,3.360252,1.749299,0.1,3.37597,1.2654063333333334,0.931362,0.0,0.030720999999999776,1.6041839999999998,0.6369811139524449,0.5319723195303458,0.9,0.02826899999999999,-1.6041839999999998,0,0.0,0,0,1
329,17,13,3.498466,1.727902,0.0,1.770564,0.1,0.945577,1.034367,0.984921,0.0001,0.0,0,49.39,1,0,0,3.427542,3.372786,1.823358,0.1,3.403889166666667,1.495019,0.935832,0.0,0.07092400000000021,1.770564,0.6592541978465679,0.49390261505968186,0.9,0.02557699999999996,-1.770564,0,0.0,0,0,1
330,18,13,3.62353,1.29729,0.0,2.32624,0.1,0.937544,1.005957,0.975925,0.0002,0.0,0,35.8,1,0,0,3.498466,3.396821,1.727902,0.1,3.446566166666667,1.5915328333333336,0.937544,0.0,0.12506400000000006,2.3262400000000003,0.7422443988335576,0.35801818723228807,0.9,0.017544000000000004,-2.3262400000000003,0,0.0,0,0,1
331,19,13,3.560992,1.162483,0.0,2.39851,0.1,0.937279,1.0,0.974384,0.0002,0.0,0,32.64,1,0,0,3.62353,3.427542,1.29729,0.1,3.4800228333333334,1.5824325000000001,0.937279,0.0,-0.06253799999999998,2.3985090000000002,0.7591009266487214,0.3264491112450937,0.9,0.017278999999999933,-2.3985090000000002,0,5e-05,0,0,1
332,20,13,3.494559,0.824979,0.0,2.66958,0.1,0.934346,1.0,0.969035,0.0002,0.0,0,23.61,1,0,0,3.560992,3.498466,1.162483,0.1,3.500318333333333,1.4308851666666669,0.934346,0.0,-0.06643299999999996,2.6695800000000003,0.8093908037236429,0.23607521404697585,0.9,0.01434599999999997,-2.6695800000000003,0,0.000154,0,0,1
333,21,13,3.389871,0.302679,0.0,3.087192,0.1,0.92925,1.0,0.959974,0.0002,0.0,0,8.93,1,0,0,3.494559,3.62353,0.824979,0.1,3.49916,1.1897818333333332,0.92925,0.0,-0.10468800000000034,3.087192,0.8870475331987439,0.08928921210004388,0.9,0.00924999999999998,-3.087192,1,0.002398,0,0,1
334,22,13,3.092598,0.0224,0.0,3.070198,0.1,0.930401,1.0,0.958161,0.0002,0.0,0,0.72,1,0,0,3.389871,3.560992,0.302679,0.1,3.4433360000000004,0.8896221666666667,0.92925,0.0,-0.2972729999999997,3.070198,0.9070874831763122,0.007243098765795371,0.9,0.010400999999999994,-3.070198,1,0.029051,0,0,1
335,23,13,2.646006,0.0,0.0,2.646006,0.1,0.939558,1.0,0.964103,0.0001,0.0,0,0.0,1,0,0,3.092598,3.494559,0.0224,0.1,3.3012593333333338,0.6016385,0.92925,0.0,-0.4465920000000003,2.646006,0.8707497532525795,0.0,0.9,0.019557999999999964,-2.646006,1,0.022124,0,0,1
336,0,14,2.042173,0.0,0.0,2.042173,0.1,0.953941,1.0,0.972624,0.0001,0.0,0,0.0,1,0,0,2.646006,3.389871,0.0,0.1,3.0376998333333334,0.3854234999999999,0.92925,0.0,-0.6038329999999998,2.042173,0.8165700314042171,0.0,0.9,0.033941,-2.042173,1,0.000188,0,0,1
